,tilsynsobjektid,orgnummer,navn,adrlinje1,adrlinje2,postnr,poststed,tilsynid,sakref,status,dato,total_karakter,tilsynsbesoektype,tema1_no,tema1_nn,karakter1,tema2_no,tema2_nn,karakter2,tema3_no,tema3_nn,karakter3,tema4_no,tema4_nn,karakter4,business_status,dine_in,name,price_level,rating,types,user_ratings_total,reservable,website,editorial_summary
1637,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1812071002265460240FSBII_TilsynAvtale,2018/252126,0,7122018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1638,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1711281436442410240NDSHE_TilsynAvtale,2017/229743,0,28112017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1639,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1711030933241670239DQVZX_TilsynAvtale,2017/229743,0,2112017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1640,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1801290858082760240NNPPU_TilsynAvtale,2018/14057,0,29012018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1641,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z2203301557191030239HIEOV_TilsynAvtale,2022/71088,0,30032022,2,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1642,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1703211646581460240OTOAG_TilsynAvtale,2017/50574,0,21032017,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1643,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1801161744008370239DVVNI_TilsynAvtale,2018/14057,0,16012018,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,3.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1644,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1811120906084620240ODKPD_TilsynAvtale,2018/252126,0,8112018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1645,Z1809031111165153251VGXQM_Tilsynsobjekt,921338872.0,The Salmon AS,Strandpromenaden 11,,252.0,OSLO,Z2205201311575800239PZPRJ_TilsynAvtale,2022/107445,0,20052022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,The Salmon,,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']",709.0,True,http://www.thesalmon.com/,
1646,Z1809031111165153251VGXQM_Tilsynsobjekt,921338872.0,The Salmon AS,Strandpromenaden 11,,252.0,OSLO,Z1901160622525550239HKNLM_TilsynAvtale,2019/12667,0,15012019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,The Salmon,,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']",709.0,True,http://www.thesalmon.com/,
1647,Z1809031111165153251VGXQM_Tilsynsobjekt,921338872.0,The Salmon AS,Strandpromenaden 11,,252.0,OSLO,Z2002110941457000239DDZEN_TilsynAvtale,2020/29133,0,10022020,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,The Salmon,,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']",709.0,True,http://www.thesalmon.com/,
1648,Z2002271004196593136GHUGT_Tilsynsobjekt,921171730.0,Pink Fish Munch Brygge,Operagata 35,,176.0,OSLO,Z2207051330311150239MAFIJ_TilsynAvtale,2022/140720,0,5072022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Pink Fish - Munch Brygge,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,,https://www.pinkfish.no/,
1649,Z2002271004196593136GHUGT_Tilsynsobjekt,921171730.0,Pink Fish Munch Brygge,Operagata 35,,176.0,OSLO,Z2002271011151950240XLJHR_TilsynAvtale,2020/42610,0,26022020,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Pink Fish - Munch Brygge,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,,https://www.pinkfish.no/,
1650,Z2002271004196593136GHUGT_Tilsynsobjekt,921171730.0,Pink Fish Munch Brygge,Operagata 35,,176.0,OSLO,Z2207071440225100239NVAGB_TilsynAvtale,2022/140720,0,7072022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Pink Fish - Munch Brygge,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,,https://www.pinkfish.no/,
1651,Z1410192049576353251TQBLJ_Tilsynsobjekt,914274907.0,Jonathan Sushi Steen og Strøm ,Kongens gate 23,,153.0,OSLO,Z2203171625555580240HVSBL_TilsynAvtale,2022/61670,0,17032022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Jonathan Sushi Steen & Strøm,,4.2,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",70.0,,https://www.jonathansushi.no/,
1652,Z1410192049576353251TQBLJ_Tilsynsobjekt,914274907.0,Jonathan Sushi Steen og Strøm ,Kongens gate 23,,153.0,OSLO,Z1805041440196720240KDUZD_TilsynAvtale,2018/106659,0,4052018,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Jonathan Sushi Steen & Strøm,,4.2,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",70.0,,https://www.jonathansushi.no/,
1653,Z1410192049576353251TQBLJ_Tilsynsobjekt,914274907.0,Jonathan Sushi Steen og Strøm ,Kongens gate 23,,153.0,OSLO,Z2001221649459360240OUHAB_TilsynAvtale,2020/14701,0,22012020,1,0,Rutiner og ledelse,Rutiner og leiing,1.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Jonathan Sushi Steen & Strøm,,4.2,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",70.0,,https://www.jonathansushi.no/,
1654,Z1410192049576353251TQBLJ_Tilsynsobjekt,914274907.0,Jonathan Sushi Steen og Strøm ,Kongens gate 23,,153.0,OSLO,Z2203211704300030240JGJKR_TilsynAvtale,2022/61670,0,21032022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Jonathan Sushi Steen & Strøm,,4.2,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",70.0,,https://www.jonathansushi.no/,
1655,Z2102100957380570128JHIHI_Tilsynsobjekt,926504819.0,Brasserie Coucou,Henrik Ibsens gate 60C,,255.0,OSLO,Z2210061854267860239XJLLB_TilsynAvtale,2022/203781,0,6102022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Brasserie Coucou,,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']",52.0,True,http://www.brasseriecoucou.no/,
1656,Z2110072347287260128XKRID_Tilsynsobjekt,917077436.0,Bislett kebab House AVD Kalbakken,Trondheimsveien 391,,953.0,OSLO,Z2209271336025750239JIADC_TilsynAvtale,2022/209753,0,27092022,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Bislett Kebab House Kalbakken,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1170.0,False,http://bislettkebabhouse.no/,
1657,Z2012281634333440128LDHWD_Tilsynsobjekt,822960162.0,Tyren Bistro AS,Vogts gate 60A,,477.0,OSLO,Z2210241740259300239FYRZK_TilsynAvtale,2022/231086,0,24102022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Tyren Torshov,2.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",131.0,True,https://tyrentorshov.no/,
1658,Z1806131552561113166HFFRE_Tilsynsobjekt,994799932.0,Stortorvets Gjestgiveri AS,Grensen 1,,159.0,OSLO,Z2209081810271780239OKWDM_TilsynAvtale,2022/195048,0,8092022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Stortorvets Gjæstgiveri,2.0,3.9,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",688.0,True,http://www.stortorvets-gjestgiveri.no/,"{'language': 'en', 'overview': 'Traditional Norwegian dishes in wood-paneled, 18th-century setting with chandeliers, plus terrace.'}"
1659,Z1806131552561113166HFFRE_Tilsynsobjekt,994799932.0,Stortorvets Gjestgiveri AS,Grensen 1,,159.0,OSLO,Z1910081527516030239ELUHZ_TilsynAvtale,2019/205634,0,8102019,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Stortorvets Gjæstgiveri,2.0,3.9,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",688.0,True,http://www.stortorvets-gjestgiveri.no/,"{'language': 'en', 'overview': 'Traditional Norwegian dishes in wood-paneled, 18th-century setting with chandeliers, plus terrace.'}"
1660,Z1806131552561113166HFFRE_Tilsynsobjekt,994799932.0,Stortorvets Gjestgiveri AS,Grensen 1,,159.0,OSLO,Z1806141040544440239TTYEB_TilsynAvtale,2018/138707,0,13062018,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Stortorvets Gjæstgiveri,2.0,3.9,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",688.0,True,http://www.stortorvets-gjestgiveri.no/,"{'language': 'en', 'overview': 'Traditional Norwegian dishes in wood-paneled, 18th-century setting with chandeliers, plus terrace.'}"
1661,Z1806131552561113166HFFRE_Tilsynsobjekt,994799932.0,Stortorvets Gjestgiveri AS,Grensen 1,,159.0,OSLO,Z1910141541436750239UQNWI_TilsynAvtale,2019/205634,0,14102019,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Stortorvets Gjæstgiveri,2.0,3.9,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",688.0,True,http://www.stortorvets-gjestgiveri.no/,"{'language': 'en', 'overview': 'Traditional Norwegian dishes in wood-paneled, 18th-century setting with chandeliers, plus terrace.'}"
1662,Z1806131552561113166HFFRE_Tilsynsobjekt,994799932.0,Stortorvets Gjestgiveri AS,Grensen 1,,159.0,OSLO,Z2209161112079280240LXQTO_TilsynAvtale,2022/195048,0,16092022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Stortorvets Gjæstgiveri,2.0,3.9,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",688.0,True,http://www.stortorvets-gjestgiveri.no/,"{'language': 'en', 'overview': 'Traditional Norwegian dishes in wood-paneled, 18th-century setting with chandeliers, plus terrace.'}"
1663,Z2209211332188890128BDLVX_Tilsynsobjekt,921847246.0,Lett Steen&Strøm,Nedre Slottsgate 8,,157.0,OSLO,Z2210181619433190239YMMKW_TilsynAvtale,2022/226685,0,18102022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,LETT Steen & Strøm,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,http://www.lett.family/no,
1664,Z2209211332188890128BDLVX_Tilsynsobjekt,921847246.0,Lett Steen&Strøm,Nedre Slottsgate 8,,157.0,OSLO,Z2210211321181490239RLKJP_TilsynAvtale,2022/226685,0,21102022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,LETT Steen & Strøm,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,http://www.lett.family/no,
1665,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z2210061219054030239MOPLK_TilsynAvtale,2022/169572,0,6102022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1666,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z1809141410081100239YDQTI_TilsynAvtale,2018/207908,0,14092018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1667,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z2001201207598040240ETBTO_TilsynAvtale,2020/10021,0,15012020,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,3.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1668,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z2209151345450590240CKNTR_TilsynAvtale,2022/169572,0,15092022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1669,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z2001211158167280239UNYTM_TilsynAvtale,2020/10021,0,20012020,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1670,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z1812041210240150240AWZSJ_TilsynAvtale,2018/207908,0,4122018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1671,Z1803151602236122025YBAFN_Tilsynsobjekt,915710301.0,SAGENE BAR,Bentsegata 1A,,465.0,OSLO,Z2002111016020280240TNXWX_TilsynAvtale,2020/10021,0,11022020,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Sagene Bar,1.0,4.3,"['bar', 'point_of_interest', 'establishment']",135.0,True,https://www.facebook.com/sagenebar1/,
1672,Z2105071525106830392BVQVR_Tilsynsobjekt,922558795.0,Baker Hansen HAAKON VII Gt,Haakon VIIs gate 5,,161.0,OSLO,Z2210181231056320239ZGRXN_TilsynAvtale,2022/226118,0,18102022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baker Hansen,2.0,4.1,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",21.0,,http://www.bakerhansen.no/,
1673,Z2105071525106830392BVQVR_Tilsynsobjekt,922558795.0,Baker Hansen HAAKON VII Gt,Haakon VIIs gate 5,,161.0,OSLO,Z2108031355128890240XDTVR_TilsynAvtale,2021/155070,0,3082021,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baker Hansen,2.0,4.1,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",21.0,,http://www.bakerhansen.no/,
1674,Z1909191038519360127MRVCV_Tilsynsobjekt,919867035.0,Made in India by Aahar,Maridalsveien 21,,178.0,OSLO,Z2209271557393900240NVIVQ_TilsynAvtale,2022/208375,0,27092022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,Made in India by Aahar(MII)- Indisk Take Away & Hjemlevering indisk restaurant i Oslo,,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",410.0,True,https://www.aahar.no/,
1675,Z1909191038519360127MRVCV_Tilsynsobjekt,919867035.0,Made in India by Aahar,Maridalsveien 21,,178.0,OSLO,Z2210140710275630239EDOID_TilsynAvtale,2022/208375,0,14102022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Made in India by Aahar(MII)- Indisk Take Away & Hjemlevering indisk restaurant i Oslo,,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",410.0,True,https://www.aahar.no/,
1676,Z1909191038519360127MRVCV_Tilsynsobjekt,919867035.0,Made in India by Aahar,Maridalsveien 21,,178.0,OSLO,Z2002061539351520240UIRZZ_TilsynAvtale,2020/27577,0,6022020,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Made in India by Aahar(MII)- Indisk Take Away & Hjemlevering indisk restaurant i Oslo,,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",410.0,True,https://www.aahar.no/,
